trade_id,side,entry_time,entry_price,exit_time,exit_price,quantity,gross_pnl,commission,pnl,exit_reason,mae,mfe,duration_min
118,long,2025-05-12 10:00:00,1361.488663100571,2025-05-12 10:30:00,1355.6,7,-4122064.1703998353,285294.3096255599,-4407358.480025395,Stop loss,4.688663100571148,0.0,30.0
119,long,2025-05-15 13:30:00,1394.6469860074656,2025-05-15 14:15:00,1400.3,10,5653013.992534397,419242.0479011198,5233771.944633277,Last Candle Close,0.04698600746564807,2.1530139925343974,45.0
120,long,2025-05-22 09:30:00,1412.0412661035664,2025-05-22 13:30:00,1412.2861096946226,7,171390.5137393567,296554.37445880985,-125163.86071945314,Stop loss,1.9412661035664769,7.558733896433523,240.0
121,long,2025-05-26 13:45:00,1402.8564554547104,2025-05-26 14:15:00,1416.2,4,5337417.818115864,169143.3873272826,5168274.430788581,Last Candle Close,0.15645545471033984,5.643544545289615,30.0
122,long,2025-06-02 14:00:00,1413.3412442122433,2025-06-02 14:15:00,1416.8,9,3112880.208981005,382069.0679686528,2730811.141012352,Last Candle Close,0.04124421224332764,0.0,15.0
123,long,2025-06-10 09:45:00,1398.9583216663282,2025-06-10 13:30:00,1409.6082516642973,6,6389957.998781484,252770.9915997563,6137187.007181727,Take profit,0.0,9.941678333671916,225.0
124,long,2025-06-16 10:30:00,1402.5414233408114,2025-06-16 14:15:00,1415.5,4,5183430.6636754265,169082.48540044867,5014348.178274978,Last Candle Close,0.7414233408114796,9.558576659188475,225.0
125,long,2025-06-17 11:15:00,1422.035817481833,2025-06-17 14:15:00,1423.9,9,1677764.266350414,384201.3353600474,1293562.9309903665,Last Candle Close,1.6358174818328735,3.4641825181670356,180.0
126,long,2025-06-19 10:00:00,1431.68053614694,2025-06-19 14:15:00,1440.0,8,6655571.082447932,344601.6643376327,6310969.4181103,Last Candle Close,1.3805361469401305,4.5194638530599605,255.0
127,long,2025-06-23 10:00:00,1421.2889640364447,2025-06-23 13:30:00,1431.5227482551124,7,7163648.953067445,299545.2297906134,6864103.723276832,Take profit,2.3889640364445768,5.111035963555423,210.0
128,long,2025-07-01 09:45:00,1465.5062115596759,2025-07-01 10:45:00,1463.3693927839752,10,-2136818.7757007037,439331.34065154765,-2576150.1163522513,Stop loss,1.4062115596759668,2.2937884403240787,60.0
129,long,2025-07-02 09:30:00,1463.7549344202469,2025-07-02 09:45:00,1460.2,10,-3554934.4202468093,438593.240163037,-3993527.6604098463,Stop loss,2.3549344202467637,0.0,15.0
130,long,2025-07-08 11:00:00,1496.8615585705174,2025-07-08 14:15:00,1506.930909993623,7,7048545.996173811,315398.2091992347,6733147.786974576,Take profit,2.061558570517491,5.238441429482464,195.0
131,long,2025-07-09 13:45:00,1532.8511804374039,2025-07-09 13:45:00,1525.6,6,-4350708.262442367,275260.60623936635,-4625968.8686817335,Stop loss,0.0,0.0,0.0
132,long,2025-07-10 10:15:00,1541.7044904981574,2025-07-10 14:15:00,1555.0314334871007,7,9328860.09226031,325157.27201845206,9003702.82024186,Take profit,0.0,12.895509501842525,240.0
133,long,2025-07-11 13:30:00,1592.6,2025-07-11 14:15:00,1598.7,4,2440000.0000000545,191477.99999999997,2248522.0000000545,Last Candle Close,5.2999999999999545,4.100000000000136,45.0
134,long,2025-07-17 10:15:00,1627.1456214656532,2025-07-17 11:15:00,1640.7193502595724,8,10858983.035135316,392143.796607027,10466839.238528289,Take profit,0.0,10.654378534346733,60.0
135,long,2025-07-18 14:00:00,1629.7977969000442,2025-07-18 14:15:00,1635.5,4,2280881.239982318,195917.86781400262,2084963.3721683156,Last Candle Close,0.0,2.402203099955841,15.0
136,long,2025-07-28 13:30:00,1687.6035858455407,2025-07-28 14:15:00,1692.8,6,3117848.4926755573,304236.3227260986,2813612.169949459,Last Candle Close,0.4035858455406469,1.4964141544592167,45.0
137,long,2025-07-30 13:30:00,1619.4457145320357,2025-07-30 14:15:00,1625.2,2,1150857.0935928675,97339.37143596105,1053517.7221569065,Last Candle Close,4.3457145320357995,9.1542854679642,45.0
138,long,2025-08-05 14:00:00,1712.7827038359997,2025-08-05 14:00:00,1690.9,2,-4376540.767199913,102110.48111507998,-4478651.248314993,Stop loss,0.0,0.0,0.0
139,long,2025-08-13 13:45:00,1733.0685003692,2025-08-13 14:15:00,1743.5,3,3129449.889240027,156445.582516614,2973004.306723413,Last Candle Close,0.0,7.331499630800181,30.0
140,long,2025-08-19 14:15:00,1814.1213496054797,2025-08-19 14:15:00,1811.5,3,-786404.8816439208,163152.96073224657,-949557.8423761674,Last Candle Close,0.0,0.0,0.0
